"","municipio","codEstacao","Dia","PrecD"
"1","ABARÉ","290020701C","01",0
"2","ABARÉ","290020701C","02",0
"3","ABARÉ","290020701C","03",0
"4","ABARÉ","290020701C","04",0
"5","ABARÉ","290020701C","05",0
"6","ABARÉ","290020701C","06",0
"7","ABARÉ","290020701C","07",0
"8","ABARÉ","290020701C","08",0
"9","ABARÉ","290020701C","09",0
"10","ABARÉ","290020701C","10",0
"11","ABARÉ","290020701C","11",0
"12","ABARÉ","290020701C","12",0
"13","ABARÉ","290020701C","13",0
"14","ABARÉ","290020701C","14",0
"15","ABARÉ","290020701C","15",0
"16","ABARÉ","290020701C","16",0
"17","ABARÉ","290020701C","17",0
"18","ABARÉ","290020701C","19",0
"19","ABARÉ","290020701C","20",0
"20","ABARÉ","290020701C","21",0
"21","ABARÉ","290020701C","22",0
"22","ABARÉ","290020701C","23",0
"23","ABARÉ","290020701C","24",0
"24","ABARÉ","290020701C","25",0
"25","ABARÉ","290020701C","26",0
"26","ABARÉ","290020701C","27",0
"27","ABARÉ","290020701C","28",0
"28","ABARÉ","290020701C","29",0
"29","ABARÉ","290020701C","30",0
"30","ABARÉ","290020701C","31",0
"31","AMÉRICA DOURADA","290115501A","01",0
"32","AMÉRICA DOURADA","290115501A","02",0
"33","AMÉRICA DOURADA","290115501A","03",0
"34","AMÉRICA DOURADA","290115501A","04",0
"35","AMÉRICA DOURADA","290115501A","05",0
"36","AMÉRICA DOURADA","290115501A","06",0
"37","AMÉRICA DOURADA","290115501A","07",0
"38","AMÉRICA DOURADA","290115501A","08",0
"39","AMÉRICA DOURADA","290115501A","09",0
"40","AMÉRICA DOURADA","290115501A","10",0
"41","AMÉRICA DOURADA","290115501A","11",0
"42","AMÉRICA DOURADA","290115501A","12",0
"43","AMÉRICA DOURADA","290115501A","13",0
"44","AMÉRICA DOURADA","290115501A","14",0
"45","AMÉRICA DOURADA","290115501A","15",0
"46","AMÉRICA DOURADA","290115501A","16",0
"47","AMÉRICA DOURADA","290115501A","17",0
"48","AMÉRICA DOURADA","290115501A","18",0
"49","AMÉRICA DOURADA","290115501A","19",0
"50","AMÉRICA DOURADA","290115501A","20",0
"51","AMÉRICA DOURADA","290115501A","21",0
"52","AMÉRICA DOURADA","290115501A","22",0
"53","AMÉRICA DOURADA","290115501A","23",0
"54","AMÉRICA DOURADA","290115501A","24",0
"55","AMÉRICA DOURADA","290115501A","25",0
"56","AMÉRICA DOURADA","290115501A","26",0
"57","AMÉRICA DOURADA","290115501A","27",0
"58","AMÉRICA DOURADA","290115501A","28",0
"59","AMÉRICA DOURADA","290115501A","29",0
"60","AMÉRICA DOURADA","290115501A","30",0
"61","AMÉRICA DOURADA","290115501A","31",0
"62","AMÉRICA DOURADA","290115501C","01",0
"63","AMÉRICA DOURADA","290115501C","02",0
"64","AMÉRICA DOURADA","290115501C","03",0
"65","AMÉRICA DOURADA","290115501C","04",0
"66","AMÉRICA DOURADA","290115501C","05",0
"67","AMÉRICA DOURADA","290115501C","06",0
"68","AMÉRICA DOURADA","290115501C","07",0
"69","AMÉRICA DOURADA","290115501C","08",0
"70","AMÉRICA DOURADA","290115501C","09",0
"71","AMÉRICA DOURADA","290115501C","10",0
"72","AMÉRICA DOURADA","290115501C","11",0
"73","AMÉRICA DOURADA","290115501C","12",0
"74","AMÉRICA DOURADA","290115501C","13",0
"75","AMÉRICA DOURADA","290115501C","14",0
"76","AMÉRICA DOURADA","290115501C","16",0
"77","AMÉRICA DOURADA","290115501C","17",0
"78","AMÉRICA DOURADA","290115501C","18",0
"79","AMÉRICA DOURADA","290115501C","19",0
"80","AMÉRICA DOURADA","290115501C","20",0
"81","AMÉRICA DOURADA","290115501C","21",0
"82","AMÉRICA DOURADA","290115501C","22",0
"83","AMÉRICA DOURADA","290115501C","23",0
"84","AMÉRICA DOURADA","290115501C","24",0
"85","AMÉRICA DOURADA","290115501C","25",0
"86","AMÉRICA DOURADA","290115501C","26",0
"87","AMÉRICA DOURADA","290115501C","27",0
"88","AMÉRICA DOURADA","290115501C","28",0
"89","AMÉRICA DOURADA","290115501C","29",0
"90","AMÉRICA DOURADA","290115501C","30",0
"91","AMÉRICA DOURADA","290115501C","31",0
"92","ANAGÉ","290120501C","01",0
"93","ANAGÉ","290120501C","02",0
"94","ANAGÉ","290120501C","03",0
"95","ANAGÉ","290120501C","04",0
"96","ANAGÉ","290120501C","05",0
"97","ANAGÉ","290120501C","06",0
"98","ANAGÉ","290120501C","07",0
"99","ANAGÉ","290120501C","08",0
"100","ANAGÉ","290120501C","09",0
"101","ANAGÉ","290120501C","10",0
"102","ANAGÉ","290120501C","11",0
"103","ANAGÉ","290120501C","12",0
"104","ANAGÉ","290120501C","13",0
"105","ANAGÉ","290120501C","14",0
"106","ANAGÉ","290120501C","15",0
"107","ANAGÉ","290120501C","16",0
"108","ANAGÉ","290120501C","17",0
"109","ANAGÉ","290120501C","18",0
"110","ANAGÉ","290120501C","19",0
"111","ANAGÉ","290120501C","20",0
"112","ANAGÉ","290120501C","21",0
"113","ANAGÉ","290120501C","22",0
