"","municipio","codEstacao","Dia","PrecD"
"1","ABARÉ","290020701C","01",0
"2","ABARÉ","290020701C","02",0
"3","ABARÉ","290020701C","03",0
"4","ABARÉ","290020701C","04",0
"5","ABARÉ","290020701C","05",10.6
"6","ABARÉ","290020701C","06",0
"7","ABARÉ","290020701C","07",0
"8","ABARÉ","290020701C","08",0
"9","ABARÉ","290020701C","09",0.6
"10","ABARÉ","290020701C","10",0
"11","ABARÉ","290020701C","11",0
"12","ABARÉ","290020701C","12",0
"13","ABARÉ","290020701C","13",0
"14","ABARÉ","290020701C","14",34.4
"15","ABARÉ","290020701C","15",0
"16","ABARÉ","290020701C","16",0
"17","ABARÉ","290020701C","17",0
"18","ABARÉ","290020701C","18",0
"19","ABARÉ","290020701C","19",0
"20","ABARÉ","290020701C","20",0
"21","ABARÉ","290020701C","21",4
"22","ABARÉ","290020701C","22",0
"23","ABARÉ","290020701C","23",0
"24","ABARÉ","290020701C","24",0
"25","ABARÉ","290020701C","25",0
"26","ABARÉ","290020701C","26",0
"27","ABARÉ","290020701C","27",1.2
"28","ABARÉ","290020701C","28",0.2
"29","ABARÉ","290020701C","29",0.2
"30","ABARÉ","290020701C","30",0
"31","AMÉRICA DOURADA","290115501A","01",0
"32","AMÉRICA DOURADA","290115501A","02",0
"33","AMÉRICA DOURADA","290115501A","03",0
"34","AMÉRICA DOURADA","290115501A","04",0
"35","AMÉRICA DOURADA","290115501A","05",0
"36","AMÉRICA DOURADA","290115501A","06",2.6
"37","AMÉRICA DOURADA","290115501A","07",0.2
"38","AMÉRICA DOURADA","290115501A","08",0
"39","AMÉRICA DOURADA","290115501A","09",0
"40","AMÉRICA DOURADA","290115501A","10",0
"41","AMÉRICA DOURADA","290115501A","11",0.2
"42","AMÉRICA DOURADA","290115501A","12",0
"43","AMÉRICA DOURADA","290115501A","13",0
"44","AMÉRICA DOURADA","290115501A","14",0.2
"45","AMÉRICA DOURADA","290115501A","15",0
"46","AMÉRICA DOURADA","290115501A","16",0
"47","AMÉRICA DOURADA","290115501A","17",0
"48","AMÉRICA DOURADA","290115501A","18",0
"49","AMÉRICA DOURADA","290115501A","19",0
"50","AMÉRICA DOURADA","290115501A","20",0
"51","AMÉRICA DOURADA","290115501A","21",0.2
"52","AMÉRICA DOURADA","290115501A","22",0
"53","AMÉRICA DOURADA","290115501A","23",0
"54","AMÉRICA DOURADA","290115501A","24",0
"55","AMÉRICA DOURADA","290115501A","25",0
"56","AMÉRICA DOURADA","290115501A","26",0
"57","AMÉRICA DOURADA","290115501A","27",0
"58","AMÉRICA DOURADA","290115501A","28",0
"59","AMÉRICA DOURADA","290115501A","29",0
"60","AMÉRICA DOURADA","290115501A","30",0
"61","AMÉRICA DOURADA","290115501C","01",0
"62","AMÉRICA DOURADA","290115501C","02",0
"63","AMÉRICA DOURADA","290115501C","03",0
"64","AMÉRICA DOURADA","290115501C","04",0
"65","AMÉRICA DOURADA","290115501C","05",0
"66","AMÉRICA DOURADA","290115501C","06",0
"67","AMÉRICA DOURADA","290115501C","07",0
"68","AMÉRICA DOURADA","290115501C","08",0
"69","AMÉRICA DOURADA","290115501C","09",0
"70","AMÉRICA DOURADA","290115501C","10",0
"71","AMÉRICA DOURADA","290115501C","11",1.4
"72","AMÉRICA DOURADA","290115501C","12",0
"73","AMÉRICA DOURADA","290115501C","13",0
"74","AMÉRICA DOURADA","290115501C","14",0
"75","AMÉRICA DOURADA","290115501C","15",0
"76","AMÉRICA DOURADA","290115501C","16",0
"77","AMÉRICA DOURADA","290115501C","17",0
"78","AMÉRICA DOURADA","290115501C","18",0
"79","AMÉRICA DOURADA","290115501C","19",0
"80","AMÉRICA DOURADA","290115501C","20",0
"81","AMÉRICA DOURADA","290115501C","21",10.4
"82","AMÉRICA DOURADA","290115501C","22",0
"83","AMÉRICA DOURADA","290115501C","23",0.2
"84","AMÉRICA DOURADA","290115501C","24",1.2
"85","AMÉRICA DOURADA","290115501C","25",0
"86","AMÉRICA DOURADA","290115501C","26",0
"87","AMÉRICA DOURADA","290115501C","27",0
"88","AMÉRICA DOURADA","290115501C","28",0
"89","AMÉRICA DOURADA","290115501C","29",2.8
"90","AMÉRICA DOURADA","290115501C","30",0
"91","ANTAS","290160101C","01",0
"92","ANTAS","290160101C","02",0
"93","ANTAS","290160101C","03",0
"94","ANTAS","290160101C","04",22
"95","ANTAS","290160101C","05",0
"96","ANTAS","290160101C","06",0
"97","ANTAS","290160101C","07",0
"98","ANTAS","290160101C","08",0
"99","ANTAS","290160101C","09",0
"100","ANTAS","290160101C","10",0
"101","ANTAS","290160101C","11",0
"102","ANTAS","290160101C","12",0
"103","ANTAS","290160101C","13",10.6
"104","ANTAS","290160101C","14",0
"105","ANTAS","290160101C","15",0
"106","ANTAS","290160101C","16",0
"107","ANTAS","290160101C","17",0
"108","ANTAS","290160101C","18",0
"109","ANTAS","290160101C","19",0
"110","ANTAS","290160101C","20",0
"111","ANTAS","290160101C","21",0
"112","ANTAS","290160101C","22",5.2
"113","ANTAS","290160101C","23",2.8
"114","ANTAS","290160101C","24",0
